pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,polygon.started,line1.started,line2.started,line3.started,line4.started,polygon.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-50,x,0,0,0,0,29,0,116,0,,,,,280.5278335000039,281.5278285999666,281.5278285999666,281.5278285999666,281.5278285999666,281.5278285999666,282.5279974999721,282.5279974999721,x,1,0.14834900002460927,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,29,1,117,1,,,,,282.6943383999751,283.69483350001974,283.69483350001974,283.69483350001974,283.69483350001974,283.69483350001974,284.69478219997836,284.69478219997836,v,1,0.22564799996325746,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,29,2,118,2,,,,,284.94423269998515,285.9445773999905,285.9445773999905,285.9445773999905,285.9445773999905,285.9445773999905,286.94403040001635,286.94403040001635,c,1,0.25606789998710155,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,29,3,119,3,,,,,287.2272033999907,288.2268715999671,288.2268715999671,288.2268715999671,288.2268715999671,288.2268715999671,289.2275370999705,289.2275370999705,z,1,0.05760010000085458,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,30,0,120,0,,,,,289.3110491000116,290.310758800013,290.310758800013,290.310758800013,290.310758800013,290.310758800013,291.31076740002027,291.31076740002027,x,1,0.095841099973768,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,30,1,121,1,,,,,291.4270364000113,292.4269936999772,292.4269936999772,292.4269936999772,292.4269936999772,292.4269936999772,293.4270623999764,293.4270623999764,v,1,0.17306869995081797,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,30,2,122,2,,,,,293.626529000001,294.6265116999857,294.6265116999857,294.6265116999857,294.6265116999857,294.6265116999857,295.62624640000286,295.62624640000286,c,1,0.18699020001804456,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,30,3,123,3,,,,,295.8435168999713,296.8433924000128,296.8433924000128,296.8433924000128,296.8433924000128,296.8433924000128,297.84345819999,297.84345819999,z,1,0.3073994000442326,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,31,0,124,0,,,,,298.176257300016,299.176075699972,299.176075699972,299.176075699972,299.176075699972,299.176075699972,300.1765661999816,300.1765661999816,x,1,0.07689180003944784,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,31,1,125,1,,,,,300.27647480001906,301.27662379998947,301.27662379998947,301.27662379998947,301.27662379998947,301.27662379998947,302.2761726999888,302.2761726999888,v,1,0.17539180000312626,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,31,2,126,2,,,,,302.4755480000167,303.47635880002053,303.47635880002053,303.47635880002053,303.47635880002053,303.47635880002053,304.4757760000066,304.4757760000066,c,1,0.06962869997369125,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,31,3,127,3,,,,,304.57545070000924,305.57577930000843,305.57577930000843,305.57577930000843,305.57577930000843,305.57577930000843,306.5754869999946,306.5754869999946,z,1,0.10356899996986613,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,32,0,128,0,,,,,306.70893349999096,307.6926975999959,307.6926975999959,307.6926975999959,307.6926975999959,307.70890219998546,308.7088977000094,308.7088977000094,x,1,0.4170436999993399,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,32,1,129,1,,,,,309.14241339999717,310.14196819998324,310.14196819998324,310.14196819998324,310.14196819998324,310.14196819998324,311.1420383999939,311.1420383999939,v,1,0.21991310000885278,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,32,2,130,2,,,,,311.3918758999789,312.39175519999117,312.39175519999117,312.39175519999117,312.39175519999117,312.39175519999117,313.39097050001146,313.39097050001146,c,1,0.20822040003258735,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,32,3,131,3,,,,,313.6244049000088,314.6251650999766,314.6251650999766,314.6251650999766,314.6251650999766,314.6251650999766,315.6245080999797,315.6245080999797,z,1,0.19896259997040033,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,33,0,132,0,,,,,315.8415035000071,316.84154629998375,316.84154629998375,316.84154629998375,316.84154629998375,316.84154629998375,317.84083010000177,317.84083010000177,x,1,0.21059839997906238,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,33,1,133,1,,,,,318.0743579000118,319.0739512,319.0739512,319.0739512,319.0739512,319.0739512,320.0745894999709,320.0745894999709,v,1,0.3898786000208929,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,33,2,134,2,,,,,320.4906469999696,321.491021099966,321.491021099966,321.491021099966,321.491021099966,321.491021099966,322.49041460000444,322.49041460000444,c,1,0.6204785999725573,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,33,3,135,3,,,,,323.1401719999849,324.1406448999769,324.1406448999769,324.1406448999769,324.1406448999769,324.1406448999769,325.1408666999778,325.1408666999778,z,1,0.24524909997126088,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,34,0,136,0,,,,,325.4072250999743,326.39036819996545,326.39036819996545,326.39036819996545,326.39036819996545,326.40734039997915,327.39003309997497,327.39003309997497,x,1,0.15291769994655624,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,34,1,137,1,,,,,327.5734896999784,328.5575571000227,328.5575571000227,328.5575571000227,328.5575571000227,328.5735838999972,329.5732397999964,329.5732397999964,v,1,0.16818700003204867,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,34,2,138,2,,,,,329.7728102999972,330.77370259998133,330.77370259998133,330.77370259998133,330.77370259998133,330.77370259998133,331.77300059999106,331.77300059999106,c,1,0.18537350004771724,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,34,3,139,3,,,,,331.9898347000126,332.9900451999856,332.9900451999856,332.9900451999856,332.9900451999856,332.9900451999856,333.98992319998797,333.98992319998797,z,1,0.20761350000975654,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,35,0,140,0,,,,,334.2225116000045,335.22343489999184,335.22343489999184,335.22343489999184,335.22343489999184,335.22343489999184,336.22318630001973,336.22318630001973,x,1,0.040639599959831685,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,35,1,141,1,,,,,336.2894802999799,337.2894395000185,337.2894395000185,337.2894395000185,337.2894395000185,337.2894395000185,338.28948979999404,338.28948979999404,v,1,0.0719268000102602,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,35,2,142,2,,,,,338.3887775000185,339.38864479999756,339.38864479999756,339.38864479999756,339.38864479999756,339.38864479999756,340.38851109996904,340.38851109996904,c,1,0.22460949997184798,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,35,3,143,3,,,,,340.63872869999614,341.63868099998217,341.63868099998217,341.63868099998217,341.63868099998217,341.63868099998217,342.63864770001965,342.63864770001965,z,1,0.18302810000022873,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,36,0,144,0,,,,,342.83856659999583,343.8383736999822,343.8383736999822,343.8383736999822,343.8383736999822,343.8383736999822,344.83844439999666,344.83844439999666,x,1,0.1564862000523135,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,36,1,145,1,,,,,345.021748500003,346.02172540000174,346.02172540000174,346.02172540000174,346.02172540000174,346.02172540000174,347.0216217999696,347.0216217999696,v,1,0.03582849999656901,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,36,2,146,2,,,,,347.0883793999674,348.08829200000037,348.08829200000037,348.08829200000037,348.08829200000037,348.08829200000037,349.08831790002296,349.08831790002296,c,1,0.15110650000860915,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,36,3,147,3,,,,,349.27107339998474,350.2547982999822,350.2547982999822,350.2547982999822,350.2547982999822,350.27185939997435,351.2715676999651,351.2715676999651,z,1,0.11031169997295365,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,37,0,148,0,,,,,351.4040914999787,352.40473369997926,352.40473369997926,352.40473369997926,352.40473369997926,352.40473369997926,353.4051030999981,353.4051030999981,x,1,0.04168239998398349,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,37,1,149,1,,,,,353.47115029999986,354.4712509000092,354.4712509000092,354.4712509000092,354.4712509000092,354.4712509000092,355.47078139998484,355.47078139998484,v,1,0.17110440001124516,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,37,2,150,2,,,,,355.6715344999684,356.6709784999839,356.6709784999839,356.6709784999839,356.6709784999839,356.6709784999839,357.67044979997445,357.67044979997445,c,1,0.16835579997859895,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,37,3,151,3,,,,,357.8706939999829,358.8702732999809,358.8702732999809,358.8702732999809,358.8702732999809,358.8702732999809,359.8702504999819,359.8702504999819,z,1,0.08155509998323396,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,38,0,152,0,,,,,359.97058349999133,360.9702935999958,360.9702935999958,360.9702935999958,360.9702935999958,360.9702935999958,361.9703434999683,361.9703434999683,x,1,0.12132259999634698,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,38,1,153,1,,,,,362.120151399984,363.12045350001426,363.12045350001426,363.12045350001426,363.12045350001426,363.12045350001426,364.12008670001524,364.12008670001524,v,1,0.03932490001898259,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,38,2,154,2,,,,,364.1870879000053,365.18680259998655,365.18680259998655,365.18680259998655,365.18680259998655,365.18680259998655,366.1701588999713,366.1701588999713,c,1,0.22623210004530847,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,38,3,155,3,,,,,366.4195447000093,367.42013539996697,367.42013539996697,367.42013539996697,367.42013539996697,367.42013539996697,368.4200950000086,368.4200950000086,z,1,0.3299853000207804,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,39,0,156,0,,,,,368.7696675999905,369.7525096000172,369.7525096000172,369.7525096000172,369.7525096000172,369.77001749997726,370.752820099995,370.752820099995,x,1,0.03610210004262626,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,39,1,157,1,,,,,370.81905489997007,371.8187963999808,371.8187963999808,371.8187963999808,371.8187963999808,371.8187963999808,372.8187532000011,372.8187532000011,v,1,0.2687578999903053,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,39,2,158,2,,,,,373.119016200013,374.10209639999084,374.10209639999084,374.10209639999084,374.10209639999084,374.1191418999806,375.1024374999688,375.1024374999688,c,1,0.33217240002704784,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,39,3,159,3,,,,,375.45253989996854,376.4517945999978,376.4517945999978,376.4517945999978,376.4517945999978,376.4517945999978,377.4516303999699,377.4516303999699,z,1,0.037550400011241436,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,40,0,160,0,,,,,377.51884420000715,378.5188732999959,378.5188732999959,378.5188732999959,378.5188732999959,378.5188732999959,379.51809470000444,379.51809470000444,x,1,0.1644359999918379,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,40,1,161,1,,,,,379.70191319996957,380.68513489997713,380.68513489997713,380.68513489997713,380.68513489997713,380.7013822000008,381.6848374999827,381.6848374999827,v,1,0.20524370000930503,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,40,2,162,2,,,,,381.918182399997,382.90146650001407,382.90146650001407,382.90146650001407,382.90146650001407,382.91843590000644,383.90055510000093,383.90055510000093,c,1,0.17429230001289397,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,40,3,163,3,,,,,384.10179990000324,385.10147100000177,385.10147100000177,385.10147100000177,385.10147100000177,385.10147100000177,386.10170439997455,386.10170439997455,z,1,0.11376979999477044,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,41,0,164,0,,,,,386.2340875000227,387.2346819000086,387.2346819000086,387.2346819000086,387.2346819000086,387.2346819000086,388.2347410999937,388.2347410999937,x,1,0.17927449999842793,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,41,1,165,1,,,,,388.4339702000143,389.4340480999672,389.4340480999672,389.4340480999672,389.4340480999672,389.4340480999672,390.43400860001566,390.43400860001566,v,1,0.10131970001384616,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,41,2,166,2,,,,,390.5677032999811,391.5678438000032,391.5678438000032,391.5678438000032,391.5678438000032,391.5678438000032,392.5672575000208,392.5672575000208,c,1,0.2258941000327468,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,41,3,167,3,,,,,392.8174522999907,393.81756830000086,393.81756830000086,393.81756830000086,393.81756830000086,393.81756830000086,394.8173257000162,394.8173257000162,z,1,0.31582700001308694,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,42,0,168,0,,,,,395.1504311999888,396.15039570000954,396.15039570000954,396.15039570000954,396.15039570000954,396.15039570000954,397.1499861999764,397.1499861999764,x,1,0.23166370001854375,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,42,1,169,1,,,,,397.40046859998256,398.3995380999986,398.3995380999986,398.3995380999986,398.3995380999986,398.3995380999986,399.39990199997555,399.39990199997555,v,1,0.3989570999983698,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,42,2,170,2,,,,,399.8166067000129,400.81653650000226,400.81653650000226,400.81653650000226,400.81653650000226,400.81653650000226,401.8161705000093,401.8161705000093,c,1,0.2577523000072688,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,42,3,171,3,,,,,402.0999146999675,403.0832480000099,403.0832480000099,403.0832480000099,403.0832480000099,403.09967730002245,404.09953629999654,404.09953629999654,z,1,0.44607460004044697,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,43,0,172,0,,,,,404.5658995999838,405.56564489996526,405.56564489996526,405.56564489996526,405.56564489996526,405.56564489996526,406.56582299998263,406.56582299998263,x,1,0.1387566999765113,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,43,1,173,1,,,,,406.73310449998826,407.7327995999949,407.7327995999949,407.7327995999949,407.7327995999949,407.7327995999949,408.7155375999864,408.7155375999864,v,1,0.29888160002883524,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,43,2,174,2,,,,,409.0321315000183,410.03193579998333,410.03193579998333,410.03193579998333,410.03193579998333,410.03193579998333,411.03212200000416,411.03212200000416,c,1,0.16787409997778013,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,43,3,175,3,,,,,411.2323628999875,412.23216429998865,412.23216429998865,412.23216429998865,412.23216429998865,412.23216429998865,413.2314598999801,413.2314598999801,z,1,0.009149800054728985,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,44,0,176,0,,,,,413.2645487000118,414.2653753000195,414.2653753000195,414.2653753000195,414.2653753000195,414.2653753000195,415.2645555000054,415.2645555000054,x,1,0.005562300037126988,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,44,1,177,1,,,,,415.29884840000886,416.2981887999922,416.2981887999922,416.2981887999922,416.2981887999922,416.2981887999922,417.28180659998907,417.28180659998907,v,1,0.20817390002775937,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,44,2,178,2,,,,,417.514987499977,418.5148786000209,418.5148786000209,418.5148786000209,418.5148786000209,418.5148786000209,419.5147865000181,419.5147865000181,c,1,0.3279479999910109,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,44,3,179,3,,,,,419.86436539998977,420.864538099966,420.864538099966,420.864538099966,420.864538099966,420.864538099966,421.8644750000094,421.8644750000094,z,1,0.3081741000059992,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,45,0,180,0,,,,,422.1977362000034,423.1977190999896,423.1977190999896,423.1977190999896,423.1977190999896,423.1977190999896,424.1979813000071,424.1979813000071,x,1,0.22743670002091676,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,45,1,181,1,,,,,424.44787819997873,425.447168099985,425.447168099985,425.447168099985,425.447168099985,425.447168099985,426.44731750001665,426.44731750001665,v,1,0.24828569998499006,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,45,2,182,2,,,,,426.713517999975,427.71382140001515,427.71382140001515,427.71382140001515,427.71382140001515,427.71382140001515,428.7138269999996,428.7138269999996,c,1,0.2540674000047147,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,45,3,183,3,,,,,428.9970903000212,429.99718850001227,429.99718850001227,429.99718850001227,429.99718850001227,429.99718850001227,430.9972158999881,430.9972158999881,z,1,0.34280220000073314,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,46,0,184,0,,,,,431.3640051999828,432.3466909999843,432.3466909999843,432.3466909999843,432.3466909999843,432.3637143999804,433.36305320000974,433.36305320000974,x,1,0.2676955000497401,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,46,1,185,1,,,,,433.66310100001283,434.64635409996845,434.64635409996845,434.64635409996845,434.64635409996845,434.6633494999842,435.6632903999998,435.6632903999998,v,1,0.25923969998257235,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,46,2,186,2,,,,,435.94626270001754,436.9464822000009,436.9464822000009,436.9464822000009,436.9464822000009,436.9464822000009,437.94640499999514,437.94640499999514,c,1,0.2655930999899283,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,46,3,187,3,,,,,438.22948569996515,439.2297843999695,439.2297843999695,439.2297843999695,439.2297843999695,439.2297843999695,440.2293647999759,440.2293647999759,z,1,0.2244959999807179,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,47,0,188,0,,,,,440.47926599998027,441.4788874000078,441.4788874000078,441.4788874000078,441.4788874000078,441.4788874000078,442.4794690000126,442.4794690000126,x,1,0.3252351999981329,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,47,1,189,1,,,,,442.8297526999959,443.8284056999837,443.8284056999837,443.8284056999837,443.8284056999837,443.8284056999837,444.82902449998073,444.82902449998073,v,1,0.06810159998713061,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,47,2,190,2,,,,,444.9286251000012,445.92823849996785,445.92823849996785,445.92823849996785,445.92823849996785,445.92823849996785,446.92844889999833,446.92844889999833,c,1,0.06872229999862611,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,47,3,191,3,,,,,447.0286064000102,448.02830920001725,448.02830920001725,448.02830920001725,448.02830920001725,448.02830920001725,449.0282029999653,449.0282029999653,z,1,0.3235782000119798,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,48,0,192,0,,,,,449.3780812000041,450.37878709996585,450.37878709996585,450.37878709996585,450.37878709996585,450.37878709996585,451.3786120999721,451.3786120999721,x,1,0.2540228000143543,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,48,1,193,1,,,,,451.661260999972,452.66145710001,452.66145710001,452.66145710001,452.66145710001,452.66145710001,453.66142720001517,453.66142720001517,v,1,0.2053522000205703,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,48,2,194,2,,,,,453.8946179000195,454.8947746999911,454.8947746999911,454.8947746999911,454.8947746999911,454.8947746999911,455.8777551999665,455.8777551999665,c,1,0.4450622000149451,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,48,3,195,3,,,,,456.34427659999346,457.3447806999902,457.3447806999902,457.3447806999902,457.3447806999902,457.3447806999902,458.344757999992,458.344757999992,z,1,0.2875710000516847,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,49,0,196,0,,,,,458.661142500001,459.6607919000089,459.6607919000089,459.6607919000089,459.6607919000089,459.6607919000089,460.660957199987,460.660957199987,x,1,0.4180369999958202,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,49,1,197,1,,,,,461.1108736000024,462.1101066999836,462.1101066999836,462.1101066999836,462.1101066999836,462.1101066999836,463.11056160001317,463.11056160001317,v,1,0.3059687999775633,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,49,2,198,2,,,,,463.44412719999673,464.4445010999916,464.4445010999916,464.4445010999916,464.4445010999916,464.4445010999916,465.4439411999774,465.4439411999774,c,1,0.30581499997060746,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,49,3,199,3,,,,,465.77721939998446,466.77687429997604,466.77687429997604,466.77687429997604,466.77687429997604,466.77687429997604,467.77688279998256,467.77688279998256,z,1,0.34328949998598546,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,0,0,0,1,468.1425005000201,469.1434554000152,469.1434554000152,469.1434554000152,469.1434554000152,469.1434554000152,470.1425600000075,470.1425600000075,v,1,0.4179572000284679,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,0,1,1,3,470.57634299999336,471.57646259997273,471.57646259997273,471.57646259997273,471.57646259997273,471.57646259997273,472.576212999993,472.576212999993,z,1,0.3991505999583751,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,0,2,2,0,472.9928252999671,473.97577740001725,473.97577740001725,473.97577740001725,473.97577740001725,473.99281369999517,474.99298109998927,474.99298109998927,x,1,0.39598749997094274,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-50,x,0,0,0,0,,,,,0,3,3,0,475.4087040000013,476.4095960999839,476.4095960999839,476.4095960999839,476.4095960999839,476.4095960999839,477.4093923000037,477.4093923000037,x,1,0.3445493000326678,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,1,0,4,2,477.77547819999745,478.7764645999996,478.7764645999996,478.7764645999996,478.7764645999996,478.7764645999996,479.77596050000284,479.77596050000284,c,1,0.5121869000140578,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,1,1,5,2,480.3090351999854,481.30922469997313,481.30922469997313,481.30922469997313,481.30922469997313,481.30922469997313,482.3081923999707,482.3081923999707,c,1,0.36720199999399483,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
50,c,0,0,0,0,,,,,1,2,6,2,482.7088358000037,483.7082207999774,483.7082207999774,483.7082207999774,483.7082207999774,483.7082207999774,484.7088793999865,484.7088793999865,c,1,0.3516659999731928,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,1,3,7,3,485.09177170001203,486.0916612999863,486.0916612999863,486.0916612999863,486.0916612999863,486.0916612999863,487.09150669997325,487.09150669997325,z,1,0.3445886999834329,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,2,0,8,1,487.4580027000047,488.4582265000208,488.4582265000208,488.4582265000208,488.4582265000208,488.4582265000208,489.45794049999677,489.45794049999677,v,1,0.448406099982094,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
150,v,0,0,0,0,,,,,2,1,9,1,489.9240495999693,490.9241699000122,490.9241699000122,490.9241699000122,490.9241699000122,490.9241699000122,491.92472469998756,491.92472469998756,v,1,0.4527628000359982,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
-150,z,0,0,0,0,,,,,2,2,10,3,492.4077137999702,493.40716230002,493.40716230002,493.40716230002,493.40716230002,493.40716230002,494.40749329997925,494.40749329997925,z,1,0.3759800000116229,None,archi,001,2023-10-11_00h24.30.755,orient_discri,2023.1.3,60.359355461578595,
